h,s,v,r,g,b
340.040017985839,0.01969350708159734,77.48835400179594,198,198,198
278.6383437776149,3.3701657067411794,43.94656160542467,111,108,112
301.913108300193,54.89840319819721,58.73743446189022,150,68,147
319.7351214447752,85.0136581252151,61.22434609038394,156,23,112
349.2621065386536,48.81618160999053,71.02416533135256,181,93,109
165.7808272066963,48.60844900076338,24.067947498276922,32,61,54
220.8203944708158,82.22816335757079,87.71359566959636,40,99,224
118.48335629287236,44.10742523731444,54.75713528069448,80,140,78
338.8479642398616,65.13538044508185,65.25646493286537,166,58,96
71.33941335743904,33.71135907783653,60.3864485124987,144,154,102
323.89135790912934,51.47874170844935,41.566005679478366,106,51,84
161.25863054732756,63.5011021189438,26.67487778715316,25,68,55
189.0614278128643,74.36509663747862,36.66237972156763,24,83,93
272.62629340349946,58.003165418757455,57.52868937850793,108,62,147
81.2777033348192,50.54574743784548,92.04067459710323,193,235,116
220.60346167345392,80.15691244355318,52.761988858172714,27,62,135
33.51301618266909,1.4075824281259752,87.75903684370452,224,222,221
218.75827604145084,21.098310261453857,4.948932787218907,10,11,13
301.4465627174836,66.02256150170692,96.14983920237825,245,83,241
119.85762251651234,12.794897303223006,95.31556537263457,212,243,212
74.91794496865316,69.28057041344921,36.19569105957965,76,92,28
126.08265607042064,61.61137431487762,2.619376639720783,3,7,3
269.55241776249255,29.58852530037315,40.25146988794497,87,72,103
300.4400365740935,93.86689094861916,59.729748885701596,152,9,151
213.05310018043977,80.87310114503661,64.90077284566537,32,92,165
310.557360640974,63.618319383468844,0.372493728029033,1,0,1
336.5780260623432,98.79458023606291,62.066154948534155,158,2,63
159.07708248317783,13.488093912070841,4.204743101398556,9,11,10
13.900585408681625,96.17807826685222,63.407423930536154,162,42,6
297.1263465045118,75.27370983577357,47.75947841539774,117,30,122
223.85913421548045,34.79729961147131,53.543200424960304,89,102,137
309.4398108117412,7.420000484979683,2.2268332008724467,6,5,6
111.22921693975726,51.99898756962922,79.10136702690184,112,202,97
322.97815033579707,44.04523772005182,61.3939408828964,157,88,130
22.209372104826322,71.25087498243889,78.67374905403288,201,111,58
175.79583939588338,85.95645181904857,4.274365878437791,2,11,10
211.91227749205544,69.34528551525716,20.103933436341293,16,32,51
107.91558246826284,95.62746856643322,84.0333314198958,51,214,9
325.6612448637285,24.582458285588803,79.82359008110318,204,154,182
131.5463256231996,28.28050506166775,12.472798681643571,23,32,25
236.3222884437388,96.94754533323824,17.166833130831492,1,4,44
23.283371747403194,71.24191605982462,71.95278324186805,183,103,53
16.93396079508379,7.2479036779222294,80.54856457521842,205,195,191
323.91645532926117,90.98853256874568,28.676209287611588,73,7,47
242.38420249793256,33.913099199576614,29.547505264086272,51,50,75
155.03655092049178,79.98413274487662,9.0087553785128,5,23,15
145.8855689970573,21.78420933221883,74.85729412432266,149,191,167
348.7889056023213,83.90058702370862,59.44721937449624,152,24,48
65.33600650106438,82.60464958577536,57.457639889859365,136,147,25
306.3440983174115,86.3794970926893,81.04676228185279,207,28,188
133.17096756036494,26.388723312773244,26.854814594754206,50,68,54
149.74043952966778,29.403104134955683,45.24814395049368,81,115,98
18.570461695388552,51.65145281912926,94.62789900868917,241,155,117
43.00676133555313,36.16980386964255,44.01519951374415,112,101,72
262.2231426298194,22.896002972758822,51.164865422398954,112,101,130
272.09678037102503,69.63338329865758,13.000168881856977,22,10,33
65.90195089245837,77.10886912247304,45.701311327803,108,117,27
272.64980514101643,57.33707211736245,97.05115214047414,183,106,247
185.20827591589173,26.098151506513425,46.6401549041821,88,116,119
244.90360338466152,86.51931238857404,9.65440377978155,5,3,25
314.7097906878555,53.022053573394956,71.50103960383014,182,86,159
32.82912873924523,51.7382514484692,90.1497899134773,230,176,111
333.01695741688576,95.18998838721262,67.38629000505844,172,8,82
100.8266643980167,23.389057955929072,90.97731165359815,195,232,178
109.70215044836007,42.65081840934908,26.0938140767381,43,67,38
229.62385893156545,60.572761806107934,16.46307317251081,17,21,42
17.6846121442657,34.33843352118675,44.14046262532416,113,85,74
313.37527828992063,56.49013046280844,48.046538712319546,123,53,107
184.05886322985214,76.81980432364696,90.46003118389503,53,219,231
55.49816756121358,44.30114272326324,61.30264184917515,156,151,87
78.10549849297468,73.29501056036747,74.88913964229071,149,191,51
91.80280096194723,66.03761156268047,32.00017403440945,53,82,28
283.8655664459752,44.733166343342305,36.943408244527845,83,52,94
107.76671156521891,24.984125028432192,98.14878679281023,200,250,188
149.1353847971987,87.6714788413064,41.37334857497734,13,106,58
233.5433987856203,68.84451403064509,99.90584882796303,79,98,255
72.28725450729382,70.61429628688909,36.75287507295928,80,94,28
166.89518483425525,28.857912915802263,43.21707963785191,78,110,103
338.17176406771284,42.253471515237976,96.16677813754768,245,142,179
113.34670925393497,31.19274572793067,40.40759348137912,74,103,71
107.48362898341757,20.664062498141366,71.22703559645109,152,182,144
256.8491846259962,6.188487026213663,18.64968712405006,45,45,48
102.74792649626863,21.271245299360842,1.7333074759710243,4,4,3
118.9377975670176,20.08888771050057,78.89677374886253,161,201,161
28.32547934454241,80.06742626758043,13.062159384580884,33,19,7
213.9262849638129,56.93400949008869,47.254401238716405,52,82,120
67.98128155066122,80.230175852583,31.909892101510806,73,81,16
277.7305699284412,89.96895179945155,30.754806653051368,52,8,78
66.77008820815463,25.378803830779574,38.89663393977927,96,99,74
121.21924098306923,26.9126956987626,84.05894122186668,157,214,158
44.73326130260412,7.714664320133546,11.375703527484049,29,28,27
314.3993117111805,90.1133878652183,71.78533594585687,183,18,143
16.154246004994288,42.31498091301316,94.6007554575625,241,167,139
181.25222511397072,96.69489351058415,0.03085775782076805,0,0,0
60.33742352151713,23.18228582825419,87.60158037816568,223,223,172
21.639661633233274,60.687308922394664,15.093345894154098,38,24,15
199.970526420393,57.75397635491784,41.202800136854975,44,85,105
108.8521322884187,28.597014623448725,4.595572436092943,9,12,8
326.93339140184344,60.09749469532244,75.8438430640637,193,77,141
224.52992701542573,61.06876926060318,12.959251545906824,13,18,33
349.45685032365964,27.589326156582384,80.10988835093835,204,148,158
65.19422754752523,1.0975585743933314,42.56101163979924,108,109,107
73.21346093256693,85.18111771340419,11.94006745695062,25,30,5
271.6653407438391,8.533180160240406,56.31638451202428,138,131,144
139.19665311347129,91.36630233628142,86.87870163218759,19,222,84
189.31112063291414,86.43346810676127,63.36946179676728,22,140,162
330.5266466896707,58.16137371664736,92.0626253822309,235,98,165
98.79871643292803,78.09775058414698,0.31208362246977206,0,1,0
101.30346952261306,37.623475297473654,31.340376090350897,59,80,50
315.980227298439,63.944675354688044,60.91617754827483,155,56,129
176.79261363100744,62.370946824467936,56.384951262410056,54,144,139
25.52060137410671,18.362624615184096,28.58546157296784,73,65,60
275.5519972429426,25.06386921768138,30.121108134045272,69,58,77
348.3457785060683,74.66077725290326,55.28900303060513,141,36,56
317.7512096961752,24.957017292229324,11.769291817228321,30,23,28
41.743314827112464,29.29761068137653,1.0674072603803042,3,2,2
78.833620553163,44.618813094047205,79.76469447795627,175,203,113
185.49021411751212,41.62738677748563,85.41600927019748,127,210,218
284.5274377940859,92.11335111130283,92.6936240870153,180,19,236
49.38822743279193,97.23097370340533,90.15406449874959,230,190,6
196.69887002799,99.40600316589865,99.13084959757543,2,183,253
8.50702234354471,25.415072253797156,8.560599668747692,22,17,16
222.66882845963704,39.9560196296114,11.24604137501315,17,21,29
90.56950665581631,63.703674306928136,28.049792300906095,48,72,26
339.2306599131851,34.67910510789001,35.714637401171686,91,59,70
21.109801569295897,23.29110525230307,13.344608911786793,34,29,26
227.14261504192822,45.52711602977701,30.127185263080225,42,49,77
252.92560630433823,11.081560447925941,69.05739051450657,161,157,176
256.7677241283599,22.342298315574194,73.89478941441779,158,146,188
107.11271396480738,79.9898709121585,16.498543502662354,16,42,8
147.3943919871726,67.64268153462369,68.95301848754423,57,176,111
30.735081362319434,84.0848854261119,84.53149293509033,216,127,34
174.41772042064812,65.08594798869282,59.406702563816836,53,151,142
209.71966366398829,80.68260281938309,8.333453830188486,4,13,21
106.92134787859511,40.3727208015058,62.49098140653133,109,159,95
324.57499708466224,75.82260918802983,60.79839136275857,155,37,107
260.0036809338217,44.1199084298308,8.554203904334678,15,12,22
214.3050652042056,28.535022223799842,86.70058438063315,158,185,221
152.35493659821253,83.38954197536026,93.9770879704816,40,240,148
88.06267889130359,14.239851883657707,40.983182115399885,98,105,90
348.6168958653105,92.33228707637534,29.294566633850238,75,6,19
198.74708853563493,82.49121066196152,96.24258959065111,43,182,245
57.58140170404188,84.6522706853017,97.30684931856321,248,240,38
210.07681339759088,94.81508306174045,11.558434152529573,2,15,29
277.8326260149145,38.86270231550275,90.91062463382255,199,142,232
78.99549436017712,43.3163211713834,17.453312824541744,38,45,25
293.42890660441236,41.345366885482406,62.67571318118357,153,94,160
107.64923083341282,3.267884526540721,24.15468000693608,60,62,60
332.9818632137288,30.71317205836406,33.29477343577758,85,59,71
170.47413833615462,85.16772087114981,58.86206316778826,22,150,130
357.8402538392252,34.00560710575782,10.457369667812921,27,18,18
1.6966041886960337,33.104593460692215,82.47759969022835,210,143,141
63.55295071054928,52.206172891564066,60.89447334796287,150,155,74
22.529001698973392,91.10771909141096,58.204379830388284,148,64,13
113.13337252761747,79.84164402229513,48.761450788647,36,124,25
55.286358590031746,50.20094905438841,29.662001241196446,76,73,38
251.05822140176312,84.81790357804302,4.853640040267959,4,2,12
21.562230360168392,41.811650807939,35.64115787878159,91,67,53
19.24444741359938,4.013009806292556,16.68281499545603,43,41,41
119.31337542537202,70.53867059465337,18.661073614585888,14,48,14
260.3113347296936,86.76328923457257,8.18074153048527,9,3,21
177.5192585679718,51.96381131804437,11.692315601450254,14,30,29
10.813575178011634,1.999415113117986,92.4575930313534,236,232,231
124.29569287361245,81.94755778927072,95.46070587242488,44,243,58
190.07938064278395,38.98188087713657,53.955133369410646,84,129,138
199.06967547528842,8.663439519392991,2.8413831131316014,7,7,7
41.31507077075541,55.51080070805068,28.497770087961307,73,60,32
120.70234462475963,10.693848663260619,30.985231209260622,71,79,71
335.0063999791124,3.6010007694573742,39.326926353832924,100,97,98
336.11179286832333,81.47411601092733,3.146837189214957,8,1,4
78.70815716346972,11.61898614734167,12.593654516822106,31,32,28
192.70845567157482,64.07093695726469,35.407814400021834,32,78,90
230.3456993389861,46.70873529963493,13.730021807493609,19,21,35
280.9848741867958,58.83053590596931,96.72615104532221,201,102,247
230.20120041864257,4.180018711782174,74.36732782830362,182,183,190
142.56927240348708,52.06835715826319,32.65087421561268,40,83,56
44.32070722998332,63.68846199599818,28.868284537558054,74,61,27
1.2593551608719267,50.98188183412815,95.93181100239063,245,123,120
52.69631755275903,76.20872759013943,56.00652738393168,143,130,34
310.95002703394414,18.33937614714889,64.35796402194845,164,134,159
156.41424197748734,89.40099511403233,22.153076255039284,6,56,37
243.14066401859137,89.54692420432981,32.08863560222881,12,9,82
119.3379324610767,46.07631262617535,99.16545319050469,138,253,136
317.859866914064,60.01701138052988,29.897481783745604,76,30,63
136.7545004065648,41.83462778548479,1.0313409995479583,2,3,2
207.27600457049073,19.250409290247926,31.0194872396357,64,72,79
25.530840323409365,75.28660308234674,17.858356485279536,46,26,11
93.5538993385068,43.52972130248636,59.15815221103298,114,151,85
302.63495543110565,99.45624172329026,24.252616012722683,62,0,59
84.1386226170303,69.64244604797094,68.44122676940547,126,175,53
187.51796637896814,37.557834804270925,19.60850245859136,31,48,50
195.6887450998789,85.09858279305733,64.04064794922097,24,127,163
277.18317062390906,83.08804885865588,66.03650563187344,115,28,168
78.08517359093639,67.29007801885527,76.775697463767,156,196,64
267.3529285433104,52.12559023942682,87.06950086363447,159,106,222
126.09523791203753,62.01909961878385,45.79011273406337,44,117,52
273.1857369391371,87.43229868854255,74.40013447770446,116,24,190
94.73286215271136,38.720228439855674,83.36403753700625,165,213,130
0.9105586225358753,63.764506938718625,53.813446125623,137,51,50
198.01799090421616,31.540463294803445,12.987248662361562,23,30,33
87.6216128745898,35.11861863118171,58.94127811053369,126,150,98
348.3313286382755,94.38464169591182,55.59989895825503,142,8,34
261.4523314488038,80.23975369040441,43.16297582045516,53,22,110
297.0643522976345,30.589970387030174,87.54700554020249,220,155,223
104.67582564162305,81.88391966658861,56.364571619976566,56,144,26
186.04802598823673,97.20085757544976,14.35473319663705,1,33,37
275.88861021981535,53.80933348579251,22.2516723473267,44,26,57
34.32564084989876,10.24937315414407,52.49641519968231,134,128,120
264.870750511798,20.904135759427046,76.16840998782351,170,154,194
279.12664667352897,60.21846012150465,68.0906933267373,137,69,174
47.680795437872504,14.459509476548526,38.28688741994053,98,95,84
207.5521006176141,24.18325022481289,33.560416893693116,65,76,86
89.43854533257174,59.70215577101272,22.15435662106364,40,56,23
79.13596359231207,72.49259603193663,27.99923154827091,55,71,20
55.297600307644544,75.73388653886417,68.87975784941591,176,165,43
31.948922115395746,1.78123888547137,50.3347448538904,128,127,126
249.93719553524247,63.16990493122792,21.982890070788443,27,21,56
240.16454290241413,82.9650118632256,85.6436756131231,38,37,218
282.8662015602413,2.929106918499036,5.779733549848354,15,14,15
71.87709980678034,35.868044624195086,14.574727738871495,35,37,24
18.190474057641364,60.7099099354681,3.2297429135250244,8,5,3
106.38058141681793,14.086545864721579,2.712083670969645,6,7,6
293.90080641151013,56.54706769540281,68.21731583570339,164,76,174
50.21747604205031,58.7489789332428,98.41418946952297,251,227,104
241.34060720496785,12.684229844834395,44.57070810081927,100,99,114
266.10863625005834,51.751164073424086,1.9432393978443763,4,2,5
193.07420044932925,19.618276176105542,12.826844067188814,26,31,33
44.701065228818784,64.6754724643367,32.89394160528059,84,70,30
246.63611406962647,95.85279968947613,82.45927734792897,31,9,210
180.20648180106463,92.57955256783497,72.15477005440603,14,183,184
222.17272355314597,84.27614016667495,29.337192314367822,12,30,75
337.14511146977907,65.80417139602422,41.53211923786064,106,36,63
151.1891340109372,62.408580082455444,87.5099726339519,84,223,156
98.28720980243831,10.408756879158343,39.10035555546234,93,100,89
108.09877407914136,20.453456412478864,92.7908063086917,198,237,188
346.4626431553465,33.02197135139724,63.74023268824136,163,109,121
326.2903682673656,56.18437854300065,41.53803887108691,106,46,80
105.08349038983636,14.930370693584605,53.4291304161967,121,136,116
193.06270481695347,93.61659205711081,32.091461730975745,5,65,82
350.35183760888697,78.11001369951367,65.2686857324596,166,36,57
354.64001093412054,10.804334646070512,92.58230723948198,236,211,213
236.54702023094336,81.367550204103,1.4291390783119695,1,1,4
85.4770626019295,42.481914631108374,33.59473751526767,70,86,49
336.6275321162138,41.288042987108774,73.61507121470945,188,110,140
259.9104706166812,88.97541361242895,48.58990840503441,50,14,124
135.26274057642638,55.28449530859378,84.33927683588061,96,215,126
24.70523877526138,31.74302633404025,26.617979964772953,68,55,46
106.52149145195833,18.184925912369287,19.465262887118673,43,50,41
9.553298980216578,6.605204597276848,5.156934100652633,13,12,12
267.5917305352289,49.93204685850827,43.58092921315215,81,56,111
103.10945434051317,84.28603404368775,49.08745654564201,49,125,20
208.06264780965574,29.716310318371963,62.73041588725474,112,138,160
201.96676769374363,3.108109951139326,97.8653014199084,242,247,250
307.9911533037102,34.32796563124605,31.16702047033424,79,52,76
66.64157571339405,36.823278622145914,58.95808167948484,144,150,95
249.65570065992597,29.89310247056487,49.79384439679882,95,89,127
73.60599591000441,22.849148537678452,17.472519184093937,42,45,34
312.93913220884644,8.97741736569484,93.36045169877967,238,217,233
178.33820825576828,8.541935563665582,38.3297450078272,89,98,98
4.7602675229760205,31.59789683362444,83.62167100146019,213,151,146
51.82067108431899,6.101104251090894,14.551457908801435,37,37,35
258.22467835221175,84.01164017362927,86.60432429391125,92,35,221
20.5287146651383,2.6437986706943306,16.101612935278276,41,40,40
30.058290962313635,50.05836685507838,13.327888059312333,34,25,17
310.04719256624014,1.5684093356601592,18.759564720197087,48,47,48
233.80962783744795,51.363863872916205,34.56215359492503,43,48,88
352.576510271166,84.18883938716843,20.001278360952334,51,8,13
242.31988474836123,9.990726398705597,65.12399029801863,150,149,166
232.75381988261543,10.746361037307617,60.16030353507864,137,139,153
145.21113826379224,8.781245507529478,4.078857290627447,9,10,10
298.62804825795763,46.627130522213236,54.708670664506,138,74,140
105.82510382401698,79.62688298804763,90.86709597288782,91,232,47
342.5029039287436,36.89493735783165,62.93141023565649,160,101,119
85.32355892804127,88.04025982525015,18.771832867295757,30,48,6
277.1664501437322,86.39699391866742,99.68597697031339,171,35,254
349.7134137505499,1.1892799982970548,2.474105423208739,6,6,6
5.11417880684518,57.44141742521789,63.17077984698869,161,76,69
58.61787019773387,12.775395706482652,88.75855272882809,226,226,197
6.721992412684976,87.4074367257236,34.4862878626448,88,20,11
288.74671965937495,54.17943982695712,18.22503279646128,42,21,46
271.39906588472616,13.493864784601373,51.56155659866253,123,114,131
249.46240335298165,43.97461541151513,46.59604189412121,75,67,119
142.48510662752108,31.850235493102264,40.86444958557247,71,104,83
14.858106964258946,14.524484270404203,5.231332072542871,13,12,11
184.53913990046632,47.56083371498106,12.838766772617971,17,32,33
94.01831920379118,70.92471291775253,86.27603089961681,132,220,64
345.04116777635767,60.569149533922825,27.89508855200713,71,28,39
171.61142665777027,67.39191433991796,72.4980544539998,60,185,167
299.03979166259427,95.13735124444158,55.62570921630865,140,7,142
7.422489407865616,36.63684275803498,57.13081458009776,146,99,92
355.0097220542967,93.45514182593817,72.13025358108499,184,12,26
29.852775053675362,79.00420912316777,59.28120138505921,151,91,32
329.7267800758926,32.77376858569605,76.8664400948371,196,132,164
298.63553829985113,57.06207323560171,30.054756198365173,76,33,77
68.99399181417722,9.983149533787493,86.56749814966705,217,221,199
170.3891644661831,5.325671478334004,73.45648923526366,177,187,186
151.20147478773168,23.206371390479276,2.913921642717887,6,7,7
155.32918559235708,54.66332559301945,93.90464222146979,109,239,186
209.61601628592615,32.378809738961344,14.753700594711416,25,32,38
303.0230988481261,32.55145092421545,91.18894801275195,233,157,229
169.00517034706237,60.56835731123,74.57237713350082,75,190,169
41.07367438236053,22.319184291507987,53.369410225051126,136,127,106
215.1319468137594,5.675196554621942,97.809415939597,235,241,249
129.12662993434338,6.079504727656815,39.15212997778432,94,100,95
124.70903015495179,77.35106487222829,13.22286546075544,8,34,10
47.78315810022236,97.7685331674827,45.28783977778392,115,92,3
254.8346746338782,68.38194727005222,72.62302965961229,90,59,185
95.74968105187259,43.47628824922403,71.6451922244953,135,183,103
337.578734696011,40.61942918961054,86.23652048191607,220,131,164
350.3189201087892,77.674736694417,33.79034424890737,86,19,30
149.0437824821302,88.20267832484421,81.09229077959654,24,207,113
84.75223969543022,39.68144698018872,54.95043885674426,117,140,85
105.41604964116505,96.64599058597393,38.84324240787351,27,99,3
194.53710624244,47.5353323627439,82.49273443781308,110,186,210
157.42773173475535,12.546402007471812,59.90941607988105,134,153,146
118.92227608309673,78.60251609792779,42.285597731332956,25,108,23
268.92596368689146,2.097920251683205,48.66127662340829,123,121,124
92.48472315087002,78.20970995392346,65.7115622695769,97,168,37
166.68003909015204,96.45986051297697,90.29617737839885,8,230,181
350.0802019451322,70.0310749566876,68.88046342880239,176,53,73
81.09370385131339,58.6624420413101,6.291278542693046,13,16,7
337.1538200331429,58.038510774174746,58.79706062625647,150,63,96
322.63933487105055,98.9196159510202,53.948349755597455,138,1,86
316.024576273745,73.95481572032662,1.0671060323308001,3,1,2
47.59182480585668,69.63099654663417,30.733451229508326,78,67,24
86.2706086054152,97.14886007105868,74.90404818801173,110,191,5
90.24798705769712,86.53201604275402,5.547042502623256,8,14,2
232.05538515106235,91.52953157778254,61.92628948175967,13,33,158
264.67121077818234,44.03510938026414,42.827764440303675,81,61,109
42.75771043459916,15.092033712369668,95.57113694424586,244,233,207
141.94711490887534,91.88479786304289,53.82212377742026,11,137,57
167.60477026408853,29.640166442786775,11.6333628446184,21,30,28
270.54716257822133,65.55484501760245,62.852075397307416,109,55,160
202.70954137374417,85.59346742287298,50.94346186559853,19,88,130
315.36618627807275,75.40117342818607,82.2973020982383,210,52,169
203.38789755837217,25.21232956352515,52.996273619991555,101,122,135
169.8735110039789,32.98768546191661,82.71436705482047,141,211,199
277.8783884650477,36.06676573202405,17.671582560160147,39,29,45
11.11065792906623,96.73513170548907,80.21075568134263,205,43,7
191.05985745363404,38.47387310588075,49.16672228671197,77,116,125
196.20477206254583,89.21704410459179,26.042697777796263,7,50,66
112.22210343403479,64.7631557710715,89.7567918219013,100,229,81
149.2167013456785,6.9988213859144555,27.189357382858326,64,69,67
105.01891540066238,7.309759488607259,17.82154323313907,43,45,42
218.9458662585798,39.28363334867668,88.54292152678222,137,168,226
177.72827694142777,72.79120532211086,40.1206167744395,28,102,99
23.640082634196162,19.62778067591715,49.03876043559614,125,110,101
187.17633788092124,54.11675563438405,80.81918386204856,95,193,206
251.1100357407124,36.24598500562581,39.48592838537588,71,64,101
170.42864605139738,47.00683818626607,32.485703576852586,44,83,77
124.10582022905788,74.15337272181597,65.27766284340011,43,166,51
7.6852836996012375,87.48603410067666,54.707626167170886,140,33,17
264.0753685526141,22.035664134669773,74.29319906145173,164,148,189
326.09743648400115,59.68926421043845,37.99201921080122,97,39,72
318.94444042070603,86.19070461067099,1.3208026883131385,3,0,2
116.32284330587564,29.691612867998906,33.702938211842095,62,86,60
92.34423846940695,33.054597512659555,67.23628988837346,141,171,115
278.0665964986783,64.74875843364636,50.14215838253862,98,45,128
115.8009417158088,90.66641061916718,30.775245567899123,12,78,7
46.61501777613779,40.85311469774655,41.94058321132119,107,97,63
147.8145815966646,35.26670189252306,98.47279757311294,163,251,204
235.20179092612005,36.06176035137034,77.20092153809736,126,132,197
4.562913590288051,36.776719970768745,23.44763400568457,60,39,38
139.42751080335623,16.56947126692192,19.326432436448272,41,49,44
139.55218734747842,43.84062002793343,34.14956006032113,49,87,61
290.56366621536404,24.493822005934128,38.14686021082192,94,73,97
26.3673086480906,29.079607519685325,69.06873557205611,176,147,125
6.941766091323647,99.56302219759672,78.05240357091287,199,24,1
137.08609027911913,62.896283384936915,0.10253474282393427,0,0,0
4.937638798874886,44.672317083816935,57.61509122032855,147,87,81
342.41313372479175,87.26397123339613,38.41966722866563,98,12,38
269.8291848441097,57.550671912919206,57.438102176111514,104,62,146
266.379629646756,35.7406772452366,21.000535451357095,43,34,54
227.64352680950773,11.756434322082887,39.082149855639294,88,90,100
79.21511683402055,75.26363885769317,20.888833072058176,40,53,13
246.10009074220912,39.88943509409084,9.465937214737208,15,15,24
248.1848861274546,73.1152877357429,6.553483560347018,6,4,17
265.3654210677487,25.52191507850381,73.37302241114261,160,139,187
354.3126220543742,34.69791284562871,6.534642569416116,17,11,11
311.8998672205846,57.12509405242518,32.40644476558432,83,35,73
271.938914878222,78.87250971881213,33.601983533127665,54,18,86
296.0548807872086,49.3991374389652,79.98803714133452,197,103,204
302.05224632728584,7.967281489372358,42.76693979673772,109,100,109
305.44796674709437,14.962961752115,27.373873698563255,70,59,69
343.83438316653445,63.39852773123751,21.860498465362998,56,20,30
158.10601267534642,60.019156043815556,14.22830869563696,15,36,28
49.905465042952464,71.38944611971718,62.94630843487536,161,141,46
14.10402715811463,7.555261346321407,72.48802989455055,185,174,171
31.855182326251832,11.57259026995845,21.07582024365826,54,51,48
167.90165498803736,72.39628408386743,32.31189347851473,23,82,70
85.23596234750501,53.05629796632205,13.481579257563347,27,34,16
141.4533099077293,35.39463082301238,12.200532000056953,20,31,24
181.51026533199277,68.78861965514314,26.89121414688964,21,67,69
124.3033817795536,5.638265258530684,40.09010422588069,96,102,97
143.9739764804928,42.557411503684506,21.447142306561105,31,55,41
79.61519305572388,12.146888706936387,29.575232749401614,72,75,66
216.31159245093895,55.367508368860506,31.958727479496595,36,54,81
342.7923921068327,5.529732622820993,34.29096613795737,87,83,84
93.66582493946653,34.59659353926485,79.09716007783018,163,202,132
295.58920183093096,65.07859082724437,29.514830813068293,72,26,75
270.0229768641009,47.71201573051924,28.483312463536926,55,38,73
309.6795388905347,10.987691761323681,74.92381924232279,191,170,188
10.61930065604872,80.30623699896069,26.640862358025142,68,23,13
235.1449925278014,59.999826431344246,27.22974253300523,28,31,69
355.2394364234333,17.97390627075415,89.97333394961045,229,188,191
19.411826915231316,3.8233662595346773,74.57949217219783,190,185,183
189.39634444016113,83.83907004100475,72.69505969174217,30,161,185
184.67977170709258,4.428693454563115,97.78794571292097,238,248,249
95.14227474902852,40.982149617577775,41.523495377216825,80,106,62
145.41999206720118,20.64965556837901,30.33646228206619,61,77,68
54.867912979587665,98.96751965813976,11.824223059963623,30,28,0
5.4936310832655,71.77190973670513,37.888829899351315,97,34,27
0.24218869134989163,39.30154109126156,49.72084891223283,127,77,77
102.63087860555896,56.23498735648844,11.575818573132924,18,30,13
187.7526049711293,34.842265569058625,39.38995993332206,65,96,100
183.84539871287592,36.92527694147773,99.18525344532996,160,247,253
313.59803067208026,86.11186735730452,27.25136538052382,69,10,56
321.6860609349306,79.80721091176318,25.47513897067166,65,13,46
185.59354046624748,69.92539823406756,64.49621206148721,49,154,164
43.86549230129765,36.72531098056267,97.17225704555746,248,223,157
333.99882359576293,0.19947418381165427,82.04216076355767,209,209,209
83.47864214426028,46.71159781830709,6.4515361830810525,13,16,9
302.8507414248769,65.63210338718439,35.57834074690482,91,31,88
42.50633222032418,63.76901146158733,32.517724442380654,83,68,30
80.55684410505714,44.61756134819428,93.12896918345315,201,237,132
192.05092713744,68.72617988112579,12.209306814943854,10,27,31
168.46748675005088,88.33372027679658,36.85158558748023,11,94,78
58.238753966212656,95.54768086603535,86.96494024691384,222,216,10
0.9344883429397299,21.816562172393873,25.25939967886137,64,51,50
342.93345201258865,74.2155206109776,88.6891957329466,226,58,106
224.9318088330241,7.64577503416668,97.10636690605044,229,233,248
159.51468370201582,82.82842380334468,76.2434438157092,33,194,139
241.42523869297307,82.23884919916546,17.407107507522813,9,8,44
194.11793902955827,33.24114224059429,70.94907054089259,121,167,181
70.23096353352511,44.12029872406362,81.86730500840989,193,209,117
177.01730364936643,83.80534521636132,9.30131371683487,4,24,23
140.49890892920723,75.4285668505478,19.9228125600581,12,51,26
356.11017279067556,57.282230267077836,3.6192138926012696,9,4,4
332.0979749172614,80.71902912408436,57.361810513940426,146,28,83
226.06945468761737,23.206157394657765,19.64583953075172,38,41,50
12.065135686833592,25.69894229281364,20.02443112820178,51,41,38
129.26218986398547,73.83564203786402,63.04506958287348,42,161,60
312.2584507608962,65.2122182158247,37.12142246269197,95,33,82
52.72275835245306,47.361125573108254,97.67382459399954,249,235,131
14.962538072318878,49.52698298589209,60.59328126073027,155,97,78
31.892195671352297,70.05153719418844,63.85246641439144,163,109,49
174.51248717632043,55.27522929694359,94.53232130467599,108,241,229
316.69024133166204,35.67184894036437,8.661856833034665,22,14,20
275.9709872893006,28.442083512782258,72.61167994867196,164,132,185
91.6530865395271,6.982403837255324,53.460243901191085,131,136,127
243.14688092947867,54.80399676331975,18.899211363008916,23,22,48
128.32343478536546,88.59882769153953,20.644203924575265,6,53,12
64.79689810181591,73.97430829780376,36.69991072428791,88,94,24
267.33929539105475,32.144517528242304,2.3130351734899746,5,4,6
321.4224455415312,72.8727623772305,42.90304061299408,109,30,81
246.7497106525968,22.510981702815847,82.8793080146796,169,164,211
98.76098208712153,45.5810784101778,57.74716923624186,104,147,80
69.55640011008941,20.969287777004975,89.1749696566288,220,227,180
202.58213336558504,41.225531698319685,50.610181195095436,76,109,129
242.2552128339078,49.46418302537079,86.52270947825646,116,111,221
122.00473129274268,79.8787069162172,93.64811970029918,48,239,54
338.6879962374461,63.60813642317289,67.32315972395789,172,62,101
123.7792379595457,19.143540006255023,85.41286000550217,176,218,179
20.05675939988887,67.28640146590325,7.114844820031574,18,10,6
43.144460530575024,58.84240558718836,4.806681946853075,12,10,5
112.58539636281049,24.862063390206444,38.190586274940316,76,97,73
